,포켓몬 사진,포켓몬 번호,포켓몬 이름,포켓몬 폼
1121,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091101.png,No.0911,라우드본,
1122,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091201.png,No.0912,꾸왁스,
1123,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091301.png,No.0913,아꾸왁,
1124,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091401.png,No.0914,웨이니발,
1125,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091501.png,No.0915,맛보돈,
1126,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091601.png,No.0916,퍼퓨돈,수컷의 모습
1127,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091602.png,No.0916,퍼퓨돈,암컷의 모습
1128,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091701.png,No.0917,타랜툴라,
1129,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091801.png,No.0918,트래피더,
1130,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091901.png,No.0919,콩알뚜기,
1131,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092001.png,No.0920,엑스레그,
1132,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092101.png,No.0921,빠모,
1133,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092201.png,No.0922,빠모트,
1134,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092301.png,No.0923,빠르모트,
1135,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092401.png,No.0924,두리쥐,
1136,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092501.png,No.0925,파밀리쥐,세 식구
1137,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092502.png,No.0925,파밀리쥐,네 식구
1138,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092601.png,No.0926,쫀도기,
1139,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092701.png,No.0927,바우첼,
1140,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092801.png,No.0928,미니브,
1141,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/092901.png,No.0929,올리뇨,
1142,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093001.png,No.0930,올리르바,
1143,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093101.png,No.0931,시비꼬,그린 페더
1144,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093102.png,No.0931,시비꼬,블루 페더
1145,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093103.png,No.0931,시비꼬,옐로 페더
1146,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093104.png,No.0931,시비꼬,화이트 페더
1147,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093201.png,No.0932,베베솔트,
1148,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093301.png,No.0933,스태솔트,
1149,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093401.png,No.0934,콜로솔트,
1150,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093501.png,No.0935,카르본,
1151,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093601.png,No.0936,카디나르마,
1152,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093701.png,No.0937,파라블레이즈,
1153,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093801.png,No.0938,빈나두,
1154,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/093901.png,No.0939,찌리배리,
1155,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094001.png,No.0940,찌리비,
1156,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094101.png,No.0941,찌리비크,
1157,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094201.png,No.0942,오라티프,
1158,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094301.png,No.0943,마피티프,
1159,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094401.png,No.0944,땃쭈르,
1160,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094501.png,No.0945,태깅구르,
1161,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094601.png,No.0946,그푸리,
1162,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094701.png,No.0947,공푸리,
1163,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094801.png,No.0948,들눈해,
1164,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/094901.png,No.0949,육파리,
1165,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095001.png,No.0950,절벼게,
1166,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095101.png,No.0951,캡싸이,
1167,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095201.png,No.0952,스코빌런,
1168,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095301.png,No.0953,구르데,
1169,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095401.png,No.0954,베라카스,
1170,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095501.png,No.0955,하느라기,
1171,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095601.png,No.0956,클레스퍼트라,
1172,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095701.png,No.0957,어리짱,
1173,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095801.png,No.0958,벼리짱,
1174,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/095901.png,No.0959,두드리짱,
1175,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096001.png,No.0960,바다그다,
1176,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096101.png,No.0961,바닥트리오,
1177,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096201.png,No.0962,떨구새,
1178,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096301.png,No.0963,맨돌핀,
1179,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096401.png,No.0964,돌핀맨,나이브폼
1180,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096402.png,No.0964,돌핀맨,마이티폼
1181,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096501.png,No.0965,부르롱,
1182,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096601.png,No.0966,부르르룸,
1183,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096701.png,No.0967,모토마,
1184,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096801.png,No.0968,꿈트렁,
1185,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/096901.png,No.0969,초롱순,
1186,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097001.png,No.0970,킬라플로르,
1187,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097101.png,No.0971,망망이,
1188,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097201.png,No.0972,묘두기,
1189,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097301.png,No.0973,꼬이밍고,
1190,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097401.png,No.0974,터벅고래,
1191,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097501.png,No.0975,우락고래,
1192,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097601.png,No.0976,가비루사,
1193,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097701.png,No.0977,어써러셔,
1194,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097801.png,No.0978,싸리용,젖힌 모습
1195,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097802.png,No.0978,싸리용,늘어진 모습
1196,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097803.png,No.0978,싸리용,뻗은 모습
1197,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/097901.png,No.0979,저승갓숭,
1198,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098001.png,No.0980,토오,
1199,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098101.png,No.0981,키키링,
1200,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098201.png,No.0982,노고고치,두 마디폼
1201,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098202.png,No.0982,노고고치,세 마디폼
1202,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098301.png,No.0983,대도각참,
1203,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098401.png,No.0984,위대한엄니,
1204,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098501.png,No.0985,우렁찬꼬리,
1205,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098601.png,No.0986,사나운버섯,
1206,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098701.png,No.0987,날개치는머리,
1207,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098801.png,No.0988,땅을기는날개,
1208,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/098901.png,No.0989,모래털가죽,
1209,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099001.png,No.0990,무쇠바퀴,
1210,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099101.png,No.0991,무쇠보따리,
1211,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099201.png,No.0992,무쇠손,
1212,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099301.png,No.0993,무쇠머리,
1213,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099401.png,No.0994,무쇠독나방,
1214,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099501.png,No.0995,무쇠가시,
1215,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099601.png,No.0996,드니차,
1216,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099701.png,No.0997,드니꽁,
1217,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099801.png,No.0998,드닐레이브,
1218,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099901.png,No.0999,모으령,상자폼
1219,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/099902.png,No.0999,모으령,도보폼
1220,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100001.png,No.1000,타부자고,
1221,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100101.png,No.1001,총지엔,
1222,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100201.png,No.1002,파오젠,
1223,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100301.png,No.1003,딩루,
1224,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100401.png,No.1004,위유이,
1225,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100501.png,No.1005,고동치는달,
1226,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100601.png,No.1006,무쇠무인,
1227,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100701.png,No.1007,코라이돈,
1228,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100801.png,No.1008,미라이돈,
1229,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/100901.png,No.1009,굽이치는물결,
1230,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101001.png,No.1010,무쇠잎새,
1231,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101101.png,No.1011,과미르,
1232,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101201.png,No.1012,차데스,가짜배기의 모습
1233,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101202.png,No.1012,차데스,알짜배기의 모습
1234,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101301.png,No.1013,그우린차,범작의 모습
1235,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101302.png,No.1013,그우린차,걸작의 모습
1236,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101401.png,No.1014,조타구,
1237,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101501.png,No.1015,이야후,
1238,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101601.png,No.1016,기로치,
1239,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101701.png,No.1017,오거폰,벽록의 가면
1240,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101702.png,No.1017,오거폰,우물의 가면
1241,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101703.png,No.1017,오거폰,화덕의 가면
1242,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101704.png,No.1017,오거폰,주춧돌의 가면
1243,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101801.png,No.1018,브리두라스,
1244,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/101901.png,No.1019,과미드라,
1245,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102001.png,No.1020,꿰뚫는화염,
1246,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102101.png,No.1021,날뛰는우레,
1247,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102201.png,No.1022,무쇠암석,
1248,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102301.png,No.1023,무쇠감투,
1249,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102401.png,No.1024,테라파고스,노말폼
1250,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102402.png,No.1024,테라파고스,테라스탈폼
1251,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102403.png,No.1024,테라파고스,스텔라폼
1252,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/102501.png,No.1025,복숭악동,
